varible_name,method,cluster
lr_tfidf_report,sklearn.metrics.classification_report,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
svm_bow_report,sklearn.metrics.classification_report,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
svm_tfidf_report,sklearn.metrics.classification_report,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
mnb_bow_report,sklearn.metrics.classification_report,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
mnb_tfidf_report,sklearn.metrics.classification_report,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_bow,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm_tfidf,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"train_reviews,test_reviews,train_sentiments,test_sentiments",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"train_reviews,test_reviews,train_sentiments,test_sentiments",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
mnb,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lb,sklearn.preprocessing.LabelBinarizer,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
iris_dataset,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lr,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
nb,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
nb,sklearn.naive_bayes.MultinomialNB,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
digits,sklearn.datasets.load_digits,NUMPY_VISUALIZATION
model,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
model,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
model,sklearn.naive_bayes.GaussianNB,NUMPY_VISUALIZATION
precision,sklearn.metrics.precision_score,NUMPY_VISUALIZATION
recall,sklearn.metrics.recall_score,NUMPY_VISUALIZATION
boston,sklearn.datasets.load_boston,NUMPY_VISUALIZATION
lr,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
rr,sklearn.linear_model.Ridge,NUMPY_VISUALIZATION
rr100,sklearn.linear_model.Ridge,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,REQUESTS
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,TENSOR_FLOW
housing,sklearn.datasets.fetch_california_housing,STRUCTURED_DATA_VISUALIZATION
iris,sklearn.datasets.load_iris,STRUCTURED_DATA_VISUALIZATION
per_clf,sklearn.linear_model.Perceptron,STRUCTURED_DATA_VISUALIZATION
rnd_search_cv,sklearn.model_selection.RandomizedSearchCV,STRUCTURED_DATA_VISUALIZATION
"X_train_full,X_test,y_train_full,y_test",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"X_train,X_valid,y_train,y_valid",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,STRUCTURED_DATA_VISUALIZATION
scaling,sklearn.preprocessing.MinMaxScaler,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
lreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
lreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
lreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
decision_tree_clfr,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
decision_tree_g,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
GBoost,sklearn.ensemble.GradientBoostingRegressor,STRUCTURED_DATA_VISUALIZATION
rfr,sklearn.ensemble.RandomForestRegressor,STRUCTURED_DATA_VISUALIZATION
krr,sklearn.kernel_ridge.KernelRidge,STRUCTURED_DATA_VISUALIZATION
ENet,sklearn.linear_model.ElasticNet,STRUCTURED_DATA_VISUALIZATION
lasso,sklearn.linear_model.Lasso,STRUCTURED_DATA_VISUALIZATION
cv,sklearn.model_selection.KFold,STRUCTURED_DATA_VISUALIZATION
knn,sklearn.neighbors.KNeighborsRegressor,STRUCTURED_DATA_VISUALIZATION
train[cc],sklearn.preprocessing.LabelEncoder,STRUCTURED_DATA_VISUALIZATION
train[cc],sklearn.preprocessing.LabelEncoder,STRUCTURED_DATA_VISUALIZATION
by_time['hour_coef'],sklearn.preprocessing.MinMaxScaler,STRUCTURED_DATA_VISUALIZATION
colval,sklearn.preprocessing.MinMaxScaler,STRUCTURED_DATA_VISUALIZATION
oneenc,sklearn.preprocessing.OneHotEncoder,STRUCTURED_DATA_VISUALIZATION
nbrs,sklearn.neighbors.NearestNeighbors,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
digits,sklearn.datasets.load_digits,SCIKIT_LEARN_VISUALIZATION
X_pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
X_tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
lr_clf,sklearn.linear_model.LogisticRegression,IPython
roc_auc,sklearn.metrics.auc,IPython
roc_auc,sklearn.metrics.auc,IPython
"fpr_lr,tpr_lr,thresholds",sklearn.metrics.roc_curve,IPython
"fpr_lr,tpr_lr,thresholds",sklearn.metrics.roc_curve,IPython
rfe_lr,sklearn.model_selection.StratifiedKFold,IPython
le,sklearn.preprocessing.LabelEncoder,IPython
train_X,sklearn.preprocessing.normalize,IPython
test_X,sklearn.preprocessing.normalize,IPython
"Xval_train,Xval_test,yval_train,y_val_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
model,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
model,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
svc_model,sklearn.svm.SVC,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
model,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
model,sklearn.naive_bayes.GaussianNB,NUMPY_VISUALIZATION
model,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
model,sklearn.neural_network.MLPClassifier,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.svm.SVC,NUMPY_VISUALIZATION
model,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
model,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
model,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
model,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
bestfeatures,sklearn.feature_selection.SelectKBest,SCIKIT_LEARN_VISUALIZATION
clfc1,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
clfc2,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_val,y_train,y_val",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
clfc2,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN_VISUALIZATION
sc,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
grd,sklearn.ensemble.GradientBoostingClassifier,NUMPY_VISUALIZATION
auc,sklearn.metrics.roc_auc_score,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
enc,sklearn.preprocessing.OneHotEncoder,NUMPY_VISUALIZATION
grd_enc,sklearn.preprocessing.OneHotEncoder,NUMPY_VISUALIZATION
regressor,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
sc_X,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
sc_y,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.neural_network.MLPRegressor,NUMPY_VISUALIZATION
model,sklearn.ensemble.ExtraTreesRegressor,NUMPY_VISUALIZATION
dict_vec,sklearn.feature_extraction.DictVectorizer,NUMPY_VISUALIZATION
estimator,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
estimator,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
MMEncoder,sklearn.preprocessing.MinMaxScaler,NUMPY_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
random_search,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
skf,sklearn.model_selection.StratifiedKFold,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
forest,sklearn.pipeline.Pipeline,SCIKIT_LEARN_VISUALIZATION
forest,sklearn.pipeline.Pipeline,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,STRUCTURED_DATA_VISUALIZATION
"X_train1,X_test1,y_train1,y_test1",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train2,X_test2,y_train2,y_test2",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
knn1,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
knn2,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
mnb,sklearn.pipeline.Pipeline,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
svm,sklearn.pipeline.Pipeline,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
cm,sklearn.metrics.confusion_matrix,STRUCTURED_DATA_VISUALIZATION
accuracies,sklearn.model_selection.cross_val_score,STRUCTURED_DATA_VISUALIZATION
"Xtrain,Xtest,Ytrain,Ytest",sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
model,sklearn.naive_bayes.GaussianNB,STRUCTURED_DATA_VISUALIZATION
model,sklearn.naive_bayes.MultinomialNB,STRUCTURED_DATA_VISUALIZATION
knn,sklearn.neighbors.KNeighborsClassifier,NUMPY_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,NUMPY_VISUALIZATION
le_test,sklearn.preprocessing.LabelEncoder,NUMPY_VISUALIZATION
iris,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
clf,sklearn.ensemble.AdaBoostClassifier,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
train_accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
test_accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
test_accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
grid,sklearn.metrics.make_scorer,NUMPY_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
cv_sets,sklearn.model_selection.ShuffleSplit,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
model,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
grid,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
rf_random,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
classifier,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
classifier,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
classifier,sklearn.neighbors.KNeighborsClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN_VISUALIZATION
le,sklearn.preprocessing.LabelEncoder,SCIKIT_LEARN_VISUALIZATION
sc,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
sc,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
model,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
tsne,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_acc,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_acc,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_acc,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_acc,sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
C,sklearn.metrics.confusion_matrix,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_f1,sklearn.metrics.f1_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_f1,sklearn.metrics.f1_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_f1,sklearn.metrics.f1_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_f1,sklearn.metrics.f1_score,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_ll,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_ll,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_ll,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
nb_uni_bow_raw_ll,sklearn.metrics.log_loss,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
model,sklearn.svm.SVC,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.svm.SVC,SCIKIT_LEARN_VISUALIZATION
boston,sklearn.datasets.load_boston,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
score,sklearn.metrics.r2_score,SCIKIT_LEARN_VISUALIZATION
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,REQUESTS
lm,sklearn.linear_model.LinearRegression,REQUESTS
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,SCIKIT_LEARN_VISUALIZATION
X,sklearn.preprocessing.scale,SCIKIT_LEARN_VISUALIZATION
kmeans,sklearn.cluster.KMeans,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
model,sklearn.naive_bayes.GaussianNB,NUMPY_VISUALIZATION
pipeline,sklearn.pipeline.Pipeline,NUMPY_VISUALIZATION
imputer,sklearn.impute.SimpleImputer,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
ref,sklearn.feature_selection.RFE,SCIKIT_LEARN_VISUALIZATION
sk,sklearn.feature_selection.SelectKBest,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.linear_model.Lasso,SCIKIT_LEARN_VISUALIZATION
